TCGA	Pos	Group	Score	Name	Gene	Tissue
TCGA-BJ-A18Y	0	WT	-814.39992	Plasminogen	WT	thca
TCGA-CR-7374	0	WT	123.84753	Plasminogen	WT	hnsc
TCGA-DU-7290	0	WT	782.47769	Plasminogen	WT	lgg
TCGA-67-6216	0	WT	1315.55240	Plasminogen	WT	luad
TCGA-OR-A5JJ	0	WT	-1052.40637	Plasminogen	WT	acc
TCGA-DJ-A2PQ	0	WT	-755.80710	Plasminogen	WT	thca
TCGA-EE-A2ML	0	WT	726.00243	Plasminogen	WT	skcm
TCGA-CV-7178	0	WT	857.46798	Plasminogen	WT	hnsc
TCGA-37-5819	0	WT	-31.24231	Plasminogen	WT	lusc
TCGA-B5-A11R	0	WT	-503.11860	Plasminogen	WT	ucec
TCGA-CS-5396	0	WT	-726.98629	Plasminogen	WT	lgg
TCGA-DJ-A13V	0	WT	-415.55620	Plasminogen	WT	thca
TCGA-55-8090	0	WT	771.27373	Plasminogen	WT	luad
TCGA-AC-A2B8	0	WT	623.72597	Plasminogen	WT	brca
TCGA-HC-A6AQ	0	WT	-895.16298	Plasminogen	WT	prad
TCGA-14-0871	0	WT	-1418.34174	Plasminogen	WT	gbm
TCGA-SR-A6N0	0	WT	-405.20912	Plasminogen	WT	pcpg
TCGA-EE-A2MU	0	WT	1806.57985	Plasminogen	WT	skcm
TCGA-ER-A194	0	WT	1117.53984	Plasminogen	WT	skcm
TCGA-BP-5180	0	WT	1364.37225	Plasminogen	WT	kirc
TCGA-FS-A1ZM	0	WT	1370.02445	Plasminogen	WT	skcm
TCGA-E2-A15P	0	WT	-568.24809	Plasminogen	WT	brca
TCGA-BA-5152	0	WT	1184.97260	Plasminogen	WT	hnsc
TCGA-86-7714	0	WT	860.97750	Plasminogen	WT	luad
TCGA-C5-A7CM	0	WT	-670.58582	Plasminogen	WT	cesc
TCGA-DY-A1DD	0	WT	-842.06331	Plasminogen	WT	read
TCGA-CZ-5452	0	WT	2384.55209	Plasminogen	WT	kirc
TCGA-CK-4952	0	WT	-367.36820	Plasminogen	WT	coad
TCGA-D8-A1XJ	0	WT	-437.41793	Plasminogen	WT	brca
TCGA-BP-4165	0	WT	1135.77798	Plasminogen	WT	kirc
TCGA-B6-A0X0	0	WT	-739.42568	Plasminogen	WT	brca
TCGA-IM-A3ED	0	WT	406.51315	Plasminogen	WT	thca
TCGA-EK-A2R7	0	WT	355.32063	Plasminogen	WT	cesc
TCGA-B0-5399	0	WT	1179.99987	Plasminogen	WT	kirc
TCGA-B6-A409	0	WT	-100.05051	Plasminogen	WT	brca
TCGA-D8-A1J9	0	WT	18.68473	Plasminogen	WT	brca
TCGA-22-4601	0	WT	-227.58700	Plasminogen	WT	lusc
TCGA-B9-4117	0	WT	637.00332	Plasminogen	WT	kirp
TCGA-06-0878	0	WT	675.42699	Plasminogen	WT	gbm
TCGA-A2-A04N	0	WT	-316.92229	Plasminogen	WT	brca
TCGA-CS-4938	0	WT	-527.53539	Plasminogen	WT	lgg
TCGA-GM-A3NY	0	WT	-278.42417	Plasminogen	WT	brca
TCGA-HT-7875	0	WT	-1524.42502	Plasminogen	WT	lgg
TCGA-A7-A0DA	0	WT	-521.02696	Plasminogen	WT	brca
TCGA-55-8510	0	WT	1830.01415	Plasminogen	WT	luad
TCGA-N5-A4RD	0	WT	-1293.26628	Plasminogen	WT	ucs
TCGA-73-4677	0	WT	605.38546	Plasminogen	WT	luad
TCGA-BJ-A45E	0	WT	2965.02243	Plasminogen	WT	thca
TCGA-DU-A5TR	0	WT	1274.49934	Plasminogen	WT	lgg
TCGA-FU-A3HY	0	WT	-575.45366	Plasminogen	WT	cesc
TCGA-EA-A5ZE	0	WT	1020.90582	Plasminogen	WT	cesc
TCGA-DJ-A3UT	0	WT	-1048.36631	Plasminogen	WT	thca
TCGA-KL-8335	0	WT	-1040.48864	Plasminogen	WT	kich
TCGA-CJ-5683	0	WT	466.66661	Plasminogen	WT	kirc
TCGA-DJ-A2Q9	0	WT	1842.92610	Plasminogen	WT	thca
TCGA-KS-A4I5	0	WT	-277.80507	Plasminogen	WT	thca
TCGA-EB-A5SF	0	WT	-152.31571	Plasminogen	WT	skcm
TCGA-A7-A426	0	WT	-54.18353	Plasminogen	WT	brca
TCGA-D8-A1JJ	0	WT	-19.82171	Plasminogen	WT	brca
TCGA-A2-A25E	0	WT	-533.28655	Plasminogen	WT	brca
TCGA-CR-5247	0	WT	-832.11398	Plasminogen	WT	hnsc
TCGA-EM-A2CU	0	WT	517.69371	Plasminogen	WT	thca
TCGA-J8-A3O1	0	WT	-941.03067	Plasminogen	WT	thca
TCGA-EJ-7123	0	WT	-1122.03154	Plasminogen	WT	prad
TCGA-BH-A0H5	0	WT	-463.63541	Plasminogen	WT	brca
TCGA-EP-A3JL	0	WT	750.71804	Plasminogen	WT	lihc
TCGA-G5-6641	0	WT	-1065.13956	Plasminogen	WT	read
TCGA-A8-A08I	0	WT	1711.50803	Plasminogen	WT	brca
TCGA-AQ-A1H3	0	WT	123.43832	Plasminogen	WT	brca
TCGA-EM-A3OA	0	WT	-932.76139	Plasminogen	WT	thca
TCGA-EI-6506	0	WT	129.43644	Plasminogen	WT	read
TCGA-CR-6477	0	WT	1037.60300	Plasminogen	WT	hnsc
TCGA-FU-A3EO	0	WT	-518.70405	Plasminogen	WT	cesc
TCGA-DJ-A4UW	0	WT	-25.43743	Plasminogen	WT	thca
TCGA-50-8460	0	WT	1476.00328	Plasminogen	WT	luad
TCGA-E2-A1IK	0	WT	532.94457	Plasminogen	WT	brca
TCGA-EM-A2OZ	0	WT	-431.05835	Plasminogen	WT	thca
TCGA-HC-7079	0	WT	2504.70262	Plasminogen	WT	prad
TCGA-W2-A7HE	0	WT	169.58144	Plasminogen	WT	pcpg
TCGA-EE-A29Q	0	WT	-668.96958	Plasminogen	WT	skcm
TCGA-49-4507	0	WT	1596.45998	Plasminogen	WT	luad
TCGA-F2-A44H	0	WT	1089.33326	Plasminogen	WT	paad
TCGA-CC-A123	0	WT	-195.88622	Plasminogen	WT	lihc
TCGA-78-7542	0	WT	335.18026	Plasminogen	WT	luad
TCGA-06-0747	0	WT	-592.50577	Plasminogen	WT	gbm
TCGA-33-6737	0	WT	499.81779	Plasminogen	WT	lusc
TCGA-EA-A44S	0	WT	604.72789	Plasminogen	WT	cesc
TCGA-EE-A2A2	0	WT	469.53275	Plasminogen	WT	skcm
TCGA-EE-A2GS	0	WT	202.58100	Plasminogen	WT	skcm
TCGA-C8-A12O	0	WT	364.76372	Plasminogen	WT	brca
TCGA-55-7914	0	WT	755.30624	Plasminogen	WT	luad
TCGA-CJ-5677	0	WT	1324.86282	Plasminogen	WT	kirc
TCGA-ET-A3BX	0	WT	-200.97154	Plasminogen	WT	thca
TCGA-HT-7856	0	WT	-1486.92714	Plasminogen	WT	lgg
TCGA-DK-A2I1	0	WT	637.80302	Plasminogen	WT	blca
TCGA-EJ-5495	0	WT	-219.89929	Plasminogen	WT	prad
TCGA-DQ-5624	0	WT	268.10716	Plasminogen	WT	hnsc
TCGA-MH-A560	0	WT	-319.29738	Plasminogen	WT	kirp
TCGA-C5-A1BE	0	WT	4.89698	Plasminogen	WT	cesc
TCGA-Q1-A73P	0	WT	231.41844	Plasminogen	WT	cesc
TCGA-CJ-4643	0	WT	1178.32754	Plasminogen	WT	kirc
TCGA-BP-4326	0	WT	695.95632	Plasminogen	WT	kirc
TCGA-AC-A2BK	0	WT	-1111.25568	Plasminogen	WT	brca
TCGA-EE-A2GN	0	WT	-429.58486	Plasminogen	WT	skcm
TCGA-A8-A07G	0	WT	20.73771	Plasminogen	WT	brca
TCGA-AK-3434	0	WT	1066.61452	Plasminogen	WT	kirc
TCGA-69-7760	0	WT	-457.50102	Plasminogen	WT	luad
TCGA-EM-A3FM	0	WT	384.21787	Plasminogen	WT	thca
TCGA-B8-5552	0	WT	1388.20870	Plasminogen	WT	kirc
TCGA-BP-4988	0	WT	2278.12625	Plasminogen	WT	kirc
TCGA-EJ-A65G	0	WT	-1345.20177	Plasminogen	WT	prad
TCGA-D5-6540	0	WT	-45.46513	Plasminogen	WT	coad
TCGA-ER-A19B	0	WT	-355.73845	Plasminogen	WT	skcm
TCGA-49-4505	0	WT	1593.88758	Plasminogen	WT	luad
TCGA-EE-A29G	0	WT	308.79346	Plasminogen	WT	skcm
TCGA-GV-A3JZ	0	WT	-412.85668	Plasminogen	WT	blca
TCGA-CV-5971	0	WT	1205.42180	Plasminogen	WT	hnsc
TCGA-J4-8200	0	WT	-928.06898	Plasminogen	WT	prad
TCGA-EA-A6QX	0	WT	584.95744	Plasminogen	WT	cesc
TCGA-DU-5871	0	WT	-202.55163	Plasminogen	WT	lgg
TCGA-HZ-A49G	0	WT	1425.17113	Plasminogen	WT	paad
TCGA-PK-A5HA	0	WT	474.56747	Plasminogen	WT	acc
TCGA-B0-4816	0	WT	1756.98247	Plasminogen	WT	kirc
TCGA-DU-8158	0	WT	408.25170	Plasminogen	WT	lgg
TCGA-C8-A1HL	0	WT	-148.56579	Plasminogen	WT	brca
TCGA-KO-8413	0	WT	415.60555	Plasminogen	WT	kich
TCGA-EL-A3CX	0	WT	-333.34881	Plasminogen	WT	thca
TCGA-C5-A2M1	0	WT	786.32088	Plasminogen	WT	cesc
TCGA-DQ-7589	0	WT	-893.42645	Plasminogen	WT	hnsc
TCGA-FG-7641	0	WT	-1747.32390	Plasminogen	WT	lgg
TCGA-CW-5580	0	WT	-881.95912	Plasminogen	WT	kirc
TCGA-EJ-7315	0	WT	318.62284	Plasminogen	WT	prad
TCGA-D5-6532	0	WT	-651.69802	Plasminogen	WT	coad
TCGA-OR-A5L5	0	WT	128.03033	Plasminogen	WT	acc
TCGA-AO-A03M	0	WT	933.39226	Plasminogen	WT	brca
TCGA-CJ-4638	0	WT	94.73079	Plasminogen	WT	kirc
TCGA-DS-A0VN	0	WT	1738.23026	Plasminogen	WT	cesc
TCGA-B0-5713	0	WT	785.08232	Plasminogen	WT	kirc
TCGA-C5-A7CH	0	WT	-203.37331	Plasminogen	WT	cesc
TCGA-B6-A0IH	0	WT	390.31202	Plasminogen	WT	brca
TCGA-EM-A2P1	0	WT	1395.44777	Plasminogen	WT	thca
TCGA-DR-A0ZM	0	WT	1474.12450	Plasminogen	WT	cesc
TCGA-55-6981	0	WT	1756.05600	Plasminogen	WT	luad
TCGA-HC-8260	0	WT	-1307.60922	Plasminogen	WT	prad
TCGA-J9-A52C	0	WT	40.04391	Plasminogen	WT	prad
TCGA-A1-A0SN	0	WT	587.69304	Plasminogen	WT	brca
TCGA-51-4079	0	WT	1388.79898	Plasminogen	WT	lusc
TCGA-CJ-6033	0	WT	846.40778	Plasminogen	WT	kirc
TCGA-CQ-6222	0	WT	1566.67274	Plasminogen	WT	hnsc
TCGA-EM-A4FK	0	WT	-1208.51053	Plasminogen	WT	thca
TCGA-HT-7858	0	WT	275.04278	Plasminogen	WT	lgg
TCGA-DJ-A13O	0	WT	600.27715	Plasminogen	WT	thca
TCGA-66-2793	0	WT	-1200.28485	Plasminogen	WT	lusc
TCGA-ET-A39O	0	WT	529.20650	Plasminogen	WT	thca
TCGA-FU-A57G	0	WT	-573.88349	Plasminogen	WT	cesc
TCGA-DB-5277	0	WT	-1144.40280	Plasminogen	WT	lgg
TCGA-D3-A51G	0	WT	-112.91425	Plasminogen	WT	skcm
TCGA-GM-A2DB	0	WT	405.28212	Plasminogen	WT	brca
TCGA-EA-A556	0	WT	-978.50509	Plasminogen	WT	cesc
TCGA-CN-6010	0	WT	-150.35190	Plasminogen	WT	hnsc
TCGA-85-6561	0	WT	1436.55087	Plasminogen	WT	lusc
TCGA-41-4097	0	WT	555.65013	Plasminogen	WT	gbm
TCGA-FG-A4MT	0	WT	-871.21215	Plasminogen	WT	lgg
TCGA-DA-A1I2	0	WT	104.87007	Plasminogen	WT	skcm
TCGA-B6-A0RI	0	WT	-156.03408	Plasminogen	WT	brca
TCGA-BJ-A45F	0	WT	-590.34352	Plasminogen	WT	thca
TCGA-D8-A1JC	0	WT	170.01736	Plasminogen	WT	brca
TCGA-A2-A04X	0	WT	1133.49496	Plasminogen	WT	brca
TCGA-78-8648	0	WT	2471.94886	Plasminogen	WT	luad
TCGA-FR-A3YN	0	WT	398.28260	Plasminogen	WT	skcm
TCGA-19-2629	0	WT	492.77370	Plasminogen	WT	gbm
TCGA-CR-7367	0	WT	595.77498	Plasminogen	WT	hnsc
TCGA-G9-6363	0	WT	-798.76993	Plasminogen	WT	prad
TCGA-AR-A24L	0	WT	-428.07780	Plasminogen	WT	brca
TCGA-GM-A2DA	0	WT	1002.45736	Plasminogen	WT	brca
TCGA-D3-A51H	0	WT	3114.42939	Plasminogen	WT	skcm
TCGA-AA-3522	0	WT	586.86625	Plasminogen	WT	coad
TCGA-DU-A5TY	0	WT	852.84564	Plasminogen	WT	lgg
TCGA-CJ-4644	0	WT	1398.45975	Plasminogen	WT	kirc
TCGA-55-7903	0	WT	827.76452	Plasminogen	WT	luad
TCGA-DD-A1EJ	0	WT	-184.32337	Plasminogen	WT	lihc
TCGA-86-8585	0	WT	1648.04480	Plasminogen	WT	luad
TCGA-60-2711	0	WT	-27.09445	Plasminogen	WT	lusc
TCGA-DB-A64V	0	WT	303.41465	Plasminogen	WT	lgg
TCGA-CR-7389	0	WT	491.34108	Plasminogen	WT	hnsc
TCGA-D3-A2JA	0	WT	1285.94521	Plasminogen	WT	skcm
TCGA-86-A4JF	0	WT	1148.44171	Plasminogen	WT	luad
TCGA-49-4514	0	WT	736.90984	Plasminogen	WT	luad
TCGA-SP-A6QF	0	WT	179.05418	Plasminogen	WT	pcpg
TCGA-AR-A1AV	0	WT	-365.15497	Plasminogen	WT	brca
TCGA-DJ-A1QH	0	WT	-285.20475	Plasminogen	WT	thca
TCGA-GV-A40E	0	WT	-77.37893	Plasminogen	WT	blca
TCGA-D8-A27P	0	WT	-681.71461	Plasminogen	WT	brca
TCGA-A2-A0EM	0	WT	-360.18954	Plasminogen	WT	brca
TCGA-CZ-5985	0	WT	-1141.46766	Plasminogen	WT	kirc
TCGA-DB-A64S	0	WT	298.14737	Plasminogen	WT	lgg
TCGA-E9-A245	0	WT	-771.05682	Plasminogen	WT	brca
TCGA-EJ-5506	0	WT	-972.70055	Plasminogen	WT	prad
TCGA-DY-A0XA	0	WT	-680.80762	Plasminogen	WT	read
TCGA-MP-A4TI	0	WT	2588.40628	Plasminogen	WT	luad
TCGA-CH-5768	0	WT	-1071.98627	Plasminogen	WT	prad
TCGA-BH-A0DQ	0	WT	-409.28026	Plasminogen	WT	brca
TCGA-DK-A3IK	0	WT	-587.74383	Plasminogen	WT	blca
TCGA-KL-8323	0	WT	-838.47510	Plasminogen	WT	kich
TCGA-LL-A5YM	0	WT	-56.88787	Plasminogen	WT	brca
TCGA-55-6979	0	WT	2374.27190	Plasminogen	WT	luad
TCGA-FY-A3BL	0	WT	-731.78630	Plasminogen	WT	thca
TCGA-BA-6873	0	WT	356.54872	Plasminogen	WT	hnsc
TCGA-AN-A0FS	0	WT	-526.65406	Plasminogen	WT	brca
TCGA-D5-6531	0	WT	226.98868	Plasminogen	WT	coad
TCGA-QU-A6IO	0	WT	-412.27724	Plasminogen	WT	prad
TCGA-DK-A3WY	0	WT	2825.89208	Plasminogen	WT	blca
TCGA-AK-3461	0	WT	847.56620	Plasminogen	WT	kirc
TCGA-DD-A4NK	0	WT	-540.24594	Plasminogen	WT	lihc
TCGA-E3-A3E2	0	WT	1074.02134	Plasminogen	WT	thca
TCGA-RX-A8JQ	0	WT	-874.84564	Plasminogen	WT	pcpg
TCGA-TT-A6YK	0	WT	-456.75187	Plasminogen	WT	pcpg
TCGA-A6-5662	0	WT	800.69046	Plasminogen	WT	coad
TCGA-CH-5791	284	Rest	-813.87751	Plasminogen	Gene	prad
TCGA-OR-A5L4	0	WT	-581.57923	Plasminogen	WT	acc
TCGA-G4-6588	239	Rest	-65.45164	Plasminogen	Gene	coad
TCGA-BH-A1F5	0	WT	-714.95914	Plasminogen	WT	brca
TCGA-BP-4993	0	WT	964.81687	Plasminogen	WT	kirc
TCGA-BQ-5880	0	WT	703.99747	Plasminogen	WT	kirp
TCGA-BP-4176	0	WT	1823.75823	Plasminogen	WT	kirc
TCGA-B0-5705	0	WT	939.42410	Plasminogen	WT	kirc
TCGA-C8-A12V	0	WT	2554.62017	Plasminogen	WT	brca
TCGA-BP-4762	0	WT	1325.09060	Plasminogen	WT	kirc
TCGA-EJ-7794	0	WT	-444.88819	Plasminogen	WT	prad
TCGA-AR-A24S	0	WT	1154.85824	Plasminogen	WT	brca
TCGA-B8-4153	0	WT	589.54775	Plasminogen	WT	kirc
TCGA-A6-6780	0	WT	1322.25773	Plasminogen	WT	coad
TCGA-AO-A0JB	0	WT	60.17689	Plasminogen	WT	brca
TCGA-GE-A2C6	0	WT	1839.63420	Plasminogen	WT	thca
TCGA-66-2763	0	WT	274.63655	Plasminogen	WT	lusc
TCGA-91-6831	0	WT	1994.53153	Plasminogen	WT	luad
TCGA-AO-A0J3	0	WT	-868.81618	Plasminogen	WT	brca
TCGA-ET-A3DU	0	WT	1821.02677	Plasminogen	WT	thca
TCGA-DO-A1JZ	0	WT	-957.54952	Plasminogen	WT	thca
TCGA-OR-A5L3	0	WT	-694.10779	Plasminogen	WT	acc
TCGA-A8-A08B	0	WT	45.55643	Plasminogen	WT	brca
TCGA-D8-A1XT	0	WT	386.47978	Plasminogen	WT	brca
TCGA-64-1678	0	WT	-609.97865	Plasminogen	WT	luad
TCGA-AO-A1KS	0	WT	-314.73210	Plasminogen	WT	brca
TCGA-DJ-A3UU	0	WT	220.61643	Plasminogen	WT	thca
TCGA-44-A4SU	0	WT	560.73964	Plasminogen	WT	luad
TCGA-GN-A26A	0	WT	1258.70609	Plasminogen	WT	skcm
TCGA-BJ-A0Z0	0	WT	-1320.84395	Plasminogen	WT	thca
TCGA-78-7537	0	WT	243.80841	Plasminogen	WT	luad
TCGA-HW-A5KJ	0	WT	-1256.24482	Plasminogen	WT	lgg
TCGA-DD-A1EB	0	WT	436.75766	Plasminogen	WT	lihc
TCGA-BH-A0C7	0	WT	-119.85594	Plasminogen	WT	brca
TCGA-DW-7834	0	WT	614.60369	Plasminogen	WT	kirp
TCGA-FG-7636	0	WT	-690.41660	Plasminogen	WT	lgg
TCGA-55-7574	0	WT	1929.01292	Plasminogen	WT	luad
TCGA-HT-8010	0	WT	-893.60142	Plasminogen	WT	lgg
TCGA-W2-A7HC	0	WT	13.66375	Plasminogen	WT	pcpg
TCGA-BH-A5IZ	0	WT	-223.75014	Plasminogen	WT	brca
TCGA-B8-4154	0	WT	1302.32623	Plasminogen	WT	kirc
TCGA-SP-A6QC	0	WT	491.19890	Plasminogen	WT	pcpg
TCGA-KN-8421	0	WT	-1465.97445	Plasminogen	WT	kich
TCGA-G9-6379	0	WT	333.94357	Plasminogen	WT	prad
TCGA-D8-A1JS	0	WT	-720.35503	Plasminogen	WT	brca
TCGA-LG-A6GG	0	WT	-486.98385	Plasminogen	WT	lihc
TCGA-AO-A03T	0	WT	27.12117	Plasminogen	WT	brca
TCGA-28-5213	0	WT	1751.69549	Plasminogen	WT	gbm
TCGA-DK-A3IM	0	WT	-1019.10827	Plasminogen	WT	blca
TCGA-RW-A68B	0	WT	-1225.01873	Plasminogen	WT	pcpg
TCGA-A2-A4RX	0	WT	224.13704	Plasminogen	WT	brca
TCGA-DU-8168	0	WT	-1383.50980	Plasminogen	WT	lgg
TCGA-CS-5393	0	WT	-85.89906	Plasminogen	WT	lgg
TCGA-CW-5585	0	WT	-58.23350	Plasminogen	WT	kirc
TCGA-39-5029	0	WT	736.41256	Plasminogen	WT	lusc
TCGA-66-2785	0	WT	1761.47631	Plasminogen	WT	lusc
TCGA-AF-4110	0	WT	565.32237	Plasminogen	WT	read
TCGA-G4-6628	0	WT	1197.82355	Plasminogen	WT	coad
TCGA-D3-A1QB	743	Feat	2099.70898	Plasminogen	Gene	skcm
TCGA-EJ-5518	0	WT	-726.66626	Plasminogen	WT	prad
TCGA-A3-3323	0	WT	1448.38456	Plasminogen	WT	kirc
TCGA-D5-6922	0	WT	-210.62322	Plasminogen	WT	coad
TCGA-GD-A3OP	0	WT	427.19480	Plasminogen	WT	blca
TCGA-B0-4718	0	WT	982.06442	Plasminogen	WT	kirc
TCGA-FS-A1ZF	0	WT	-727.12489	Plasminogen	WT	skcm
TCGA-DD-A11C	0	WT	279.69847	Plasminogen	WT	lihc
TCGA-P5-A5EU	0	WT	263.17184	Plasminogen	WT	lgg
TCGA-EE-A17Y	0	WT	-791.72035	Plasminogen	WT	skcm
TCGA-BH-A0BV	0	WT	-835.82098	Plasminogen	WT	brca
TCGA-A1-A0SE	0	WT	-620.09952	Plasminogen	WT	brca
TCGA-06-5858	0	WT	285.19271	Plasminogen	WT	gbm
TCGA-CS-4944	0	WT	-351.28859	Plasminogen	WT	lgg
TCGA-EL-A3TA	0	WT	-755.65965	Plasminogen	WT	thca
TCGA-QR-A70W	0	WT	-1070.67897	Plasminogen	WT	pcpg
TCGA-D5-6929	0	WT	-40.62899	Plasminogen	WT	coad
TCGA-WB-A80Q	0	WT	-789.83699	Plasminogen	WT	pcpg
TCGA-HC-7817	0	WT	-23.19417	Plasminogen	WT	prad
TCGA-50-6593	0	WT	1117.35432	Plasminogen	WT	luad
TCGA-HT-7686	0	WT	891.15754	Plasminogen	WT	lgg
TCGA-HC-7744	0	WT	-1228.85135	Plasminogen	WT	prad
TCGA-BP-4173	0	WT	2996.46426	Plasminogen	WT	kirc
TCGA-34-2608	0	WT	1478.25741	Plasminogen	WT	lusc
TCGA-BQ-7059	0	WT	1684.40236	Plasminogen	WT	kirp
TCGA-DD-A3A3	0	WT	969.48221	Plasminogen	WT	lihc
TCGA-FY-A3I5	0	WT	-187.86384	Plasminogen	WT	thca
TCGA-RP-A694	0	WT	223.65267	Plasminogen	WT	skcm
TCGA-D8-A1XC	0	WT	-751.83577	Plasminogen	WT	brca
TCGA-KK-A6DY	0	WT	-569.73996	Plasminogen	WT	prad
TCGA-C8-A273	0	WT	-373.37582	Plasminogen	WT	brca
TCGA-99-8032	0	WT	341.73019	Plasminogen	WT	luad
TCGA-DU-7301	0	WT	62.24966	Plasminogen	WT	lgg
TCGA-AK-3436	0	WT	389.78426	Plasminogen	WT	kirc
TCGA-C5-A1MK	0	WT	200.56886	Plasminogen	WT	cesc
TCGA-QR-A6GS	0	WT	-453.20903	Plasminogen	WT	pcpg
TCGA-93-A4JN	0	WT	727.36487	Plasminogen	WT	luad
TCGA-FS-A1ZR	0	WT	-105.50754	Plasminogen	WT	skcm
TCGA-EB-A44R	0	WT	276.64924	Plasminogen	WT	skcm
TCGA-BP-5004	0	WT	544.85082	Plasminogen	WT	kirc
TCGA-B6-A0IE	0	WT	-645.74635	Plasminogen	WT	brca
TCGA-CZ-5467	0	WT	522.08843	Plasminogen	WT	kirc
TCGA-C8-A130	0	WT	-350.14668	Plasminogen	WT	brca
TCGA-BH-A1FH	0	WT	-116.69628	Plasminogen	WT	brca
TCGA-CZ-4863	0	WT	-936.61970	Plasminogen	WT	kirc
TCGA-G3-A25S	0	WT	173.63333	Plasminogen	WT	lihc
TCGA-D8-A1Y2	0	WT	1780.33187	Plasminogen	WT	brca
TCGA-WB-A814	0	WT	-523.32745	Plasminogen	WT	pcpg
TCGA-CI-6620	0	WT	-524.44397	Plasminogen	WT	read
TCGA-A2-A3XS	0	WT	189.03281	Plasminogen	WT	brca
TCGA-DG-A2KM	0	WT	3295.28988	Plasminogen	WT	cesc
TCGA-D9-A3Z1	651	Feat	1636.48542	Plasminogen	Gene	skcm
TCGA-A4-8518	0	WT	-379.65995	Plasminogen	WT	kirp
TCGA-H4-A2HO	0	WT	-88.74042	Plasminogen	WT	blca
TCGA-FG-8191	0	WT	-187.46703	Plasminogen	WT	lgg
TCGA-EE-A2GI	0	WT	1087.89875	Plasminogen	WT	skcm
TCGA-FE-A22Z	0	WT	-352.15298	Plasminogen	WT	thca
TCGA-BF-A1PZ	5	Rest	-435.68067	Plasminogen	Gene	skcm
TCGA-IB-7651	0	WT	1188.67112	Plasminogen	WT	paad
TCGA-78-7633	0	WT	-337.96141	Plasminogen	WT	luad
TCGA-A4-8517	0	WT	-9.76736	Plasminogen	WT	kirp
TCGA-EW-A1P7	0	WT	2183.56740	Plasminogen	WT	brca
TCGA-NF-A4X2	0	WT	-401.69785	Plasminogen	WT	ucs
TCGA-HT-7477	0	WT	-934.48958	Plasminogen	WT	lgg
TCGA-WB-A81K	0	WT	-59.13270	Plasminogen	WT	pcpg
TCGA-DD-A4NB	0	WT	281.32896	Plasminogen	WT	lihc
TCGA-CR-7395	0	WT	1547.37750	Plasminogen	WT	hnsc
TCGA-C5-A1MI	0	WT	67.21042	Plasminogen	WT	cesc
TCGA-BP-4774	0	WT	588.66765	Plasminogen	WT	kirc
TCGA-06-0221	0	WT	-1216.58804	Plasminogen	WT	gbm
TCGA-BH-A0HK	0	WT	106.73241	Plasminogen	WT	brca
TCGA-ET-A2MZ	0	WT	-413.81367	Plasminogen	WT	thca
TCGA-G3-A7M6	0	WT	-348.03985	Plasminogen	WT	lihc
TCGA-AN-A0FZ	0	WT	-744.38415	Plasminogen	WT	brca
TCGA-22-5482	0	WT	2174.85588	Plasminogen	WT	lusc
TCGA-F4-6461	0	WT	96.09728	Plasminogen	WT	coad
TCGA-N5-A59E	0	WT	-1202.94909	Plasminogen	WT	ucs
TCGA-CC-5262	0	WT	557.69947	Plasminogen	WT	lihc
TCGA-CH-5746	0	WT	-1343.86112	Plasminogen	WT	prad
TCGA-CH-5790	0	WT	-889.91970	Plasminogen	WT	prad
TCGA-T1-A6J8	0	WT	-285.26292	Plasminogen	WT	lihc
TCGA-CH-5789	0	WT	-555.31632	Plasminogen	WT	prad
TCGA-BP-4771	0	WT	2836.58539	Plasminogen	WT	kirc
TCGA-EW-A1J6	0	WT	655.94734	Plasminogen	WT	brca
TCGA-44-7660	0	WT	255.71956	Plasminogen	WT	luad
TCGA-AD-6965	0	WT	-704.65797	Plasminogen	WT	coad
TCGA-A8-A099	0	WT	-144.84500	Plasminogen	WT	brca
TCGA-OR-A5JI	0	WT	-17.79874	Plasminogen	WT	acc
TCGA-BH-A0EB	0	WT	1038.03244	Plasminogen	WT	brca
TCGA-A3-3316	0	WT	1026.41655	Plasminogen	WT	kirc
TCGA-EP-A2KC	0	WT	-355.13829	Plasminogen	WT	lihc
TCGA-CM-6679	0	WT	8.40655	Plasminogen	WT	coad
TCGA-B3-4104	0	WT	-581.94483	Plasminogen	WT	kirp
TCGA-49-4486	0	WT	-260.68038	Plasminogen	WT	luad
TCGA-76-4925	0	WT	-839.97574	Plasminogen	WT	gbm
TCGA-GV-A3JW	0	WT	-1438.70778	Plasminogen	WT	blca
TCGA-GF-A2C7	0	WT	-1042.13404	Plasminogen	WT	skcm
TCGA-B0-5099	0	WT	-435.18729	Plasminogen	WT	kirc
TCGA-DS-A3LQ	0	WT	52.95870	Plasminogen	WT	cesc
TCGA-EM-A1YB	0	WT	-623.83462	Plasminogen	WT	thca
TCGA-CV-5966	0	WT	1007.21377	Plasminogen	WT	hnsc
TCGA-B0-5706	0	WT	1886.87498	Plasminogen	WT	kirc
TCGA-DW-7842	0	WT	-1000.65977	Plasminogen	WT	kirp
TCGA-HT-8107	0	WT	-1484.63143	Plasminogen	WT	lgg
TCGA-G3-A6UC	0	WT	-642.97315	Plasminogen	WT	lihc
TCGA-43-3394	0	WT	2080.00714	Plasminogen	WT	lusc
TCGA-BT-A20N	0	WT	-1100.96495	Plasminogen	WT	blca
TCGA-G9-6353	0	WT	-1191.74313	Plasminogen	WT	prad
